Date,account,total_pnl,total_volume,avg_trade_size,trade_count,avg_leverage,win_rate,long_pct,max_drawdown,Classification,Sentiment_Score
2024-08-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,227.07,29213.01,423.38,69,1.0,36.231884057971016,47.82608695652174,-2.116581000000224,Fear,25.0
2024-08-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,59993.63,8570.52,7,1.0,0.0,0.0,0.0,Fear,25.0
2024-08-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-21.54,4923.79,984.76,5,1.0,0.0,60.0,-21.54374,Fear,25.0
2024-08-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,517950.24,3572.07,145,1.0,0.0,0.0,0.0,Fear,25.0
2024-08-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15206.4,312936.53,3401.48,92,1.0,91.30434782608695,16.304347826086957,0.0,Fear,25.0
2024-09-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-826.35,870051.97,12429.31,70,1.0,25.71428571428571,40.0,-2086.774037,Fear,26.0
2024-09-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9949.5,658178.75,5625.46,117,1.0,82.90598290598291,70.94017094017094,-187.89880000000994,Fear,26.0
2024-09-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,57063.84,19021.28,3,1.0,0.0,0.0,0.0,Fear,27.0
2024-09-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1147.6,216990.58,8679.62,25,1.0,44.0,36.0,-21828.048235000002,Fear,29.0
2024-09-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4975.54,1658.51,3,1.0,0.0,0.0,-2603.1238599999997,Fear,29.0
2024-09-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1410.26,117.52,12,1.0,0.0,100.0,0.0,Extreme Fear,22.0
2024-09-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,20999.96,4199.99,5,1.0,0.0,100.0,0.0,Extreme Fear,22.0
2024-09-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,648.98,2736.45,182.43,15,1.0,100.0,0.0,0.0,Extreme Fear,23.0
2024-09-08,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,0.12,0.12,1,1.0,0.0,0.0,0.0,Fear,29.0
2024-09-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11147.9,132038.0,11003.17,12,1.0,75.0,25.0,-111049.114164,Fear,29.0
2024-09-08,0x8477e447846c758f5a675856001ea72298fd9cb5,151.09,43836.44,635.31,69,1.0,24.637681159420293,26.08695652173913,-14880.849463,Fear,29.0
2024-09-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,500.0,250.0,2,1.0,0.0,100.0,-14217.222637,Fear,29.0
2024-09-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6783.08,326830.3,5447.17,60,1.0,28.333333333333332,51.66666666666667,-6272.511479000001,Fear,29.0
2024-09-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4014.43,2007.22,2,1.0,0.0,100.0,-1104.856765000004,Fear,26.0
2024-09-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,396.06,220399.93,15742.85,14,1.0,21.428571428571427,78.57142857142857,-72259.68969700001,Fear,33.0
2024-09-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,150000.41,16666.71,9,1.0,0.0,100.0,-44530.52762800001,Fear,37.0
2024-09-11,0x8477e447846c758f5a675856001ea72298fd9cb5,102.91,43384.0,563.43,77,1.0,24.675324675324674,57.14285714285714,-10038.644059,Fear,37.0
2024-09-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,7875.48,1968.87,4,1.0,0.0,100.0,0.0,Fear,31.0
2024-09-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1763.8,440.95,4,1.0,0.0,100.0,-21.54374,Fear,31.0
2024-09-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2397.07,446232.75,3120.51,143,1.0,6.293706293706294,93.7062937062937,0.0,Fear,31.0
2024-09-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.02,117.12,16.73,7,1.0,42.857142857142854,42.857142857142854,-12.784760000009555,Fear,31.0
2024-09-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,70653.29,1682.22,42,1.0,0.0,100.0,0.0,Fear,31.0
2024-09-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2350.5,359668.86,21156.99,17,1.0,41.17647058823529,76.47058823529412,0.0,Fear,31.0
2024-09-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,311.29,21974.62,399.54,55,1.0,34.54545454545455,58.18181818181818,-4.879619999999704,Fear,31.0
2024-09-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,483.66,4824.8,603.1,8,1.0,100.0,100.0,-755.18925,Fear,31.0
2024-09-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.43,18772.08,88.13,213,1.0,59.154929577464785,79.34272300469483,-0.7341049999959068,Fear,31.0
2024-09-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,52066.88,1131.89,46,1.0,0.0,100.0,0.0,Fear,31.0
2024-10-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1517.09,2057479.48,10660.52,193,1.0,21.243523316062177,47.66839378238342,-4687.264682999999,Neutral,50.0
2024-10-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2482.93,219973.85,5237.47,42,1.0,69.04761904761905,90.47619047619048,-786.5406000000075,Fear,37.0
2024-10-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5207.44,351735.97,8578.93,41,1.0,87.8048780487805,97.5609756097561,0.0,Fear,41.0
2024-10-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2101.74,156882.0,7131.0,22,1.0,27.27272727272727,72.72727272727273,-20680.452379000002,Neutral,49.0
2024-10-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,24000.3,6000.08,4,1.0,0.0,100.0,0.0,Neutral,50.0
2024-10-06,0x8477e447846c758f5a675856001ea72298fd9cb5,31.27,22587.63,460.97,49,1.0,36.734693877551024,36.734693877551024,0.0,Neutral,50.0
2024-10-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,382.11,15983.1,1229.47,13,1.0,38.46153846153847,0.0,0.0,Neutral,50.0
2024-10-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11595.63,671917.11,15625.98,43,1.0,76.74418604651163,23.25581395348837,0.0,Neutral,50.0
2024-10-08,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,0.68,0.68,1,1.0,0.0,0.0,0.0,Neutral,49.0
2024-10-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,11338.61,130.33,87,1.0,0.0,100.0,-1728.918356000002,Neutral,49.0
2024-10-09,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-219.73,1780.54,890.27,2,1.0,0.0,0.0,-14725.235409,Neutral,49.0
2024-10-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,766.74,766.74,1,1.0,0.0,100.0,-1104.856765000004,Neutral,49.0
2024-10-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,300024.34,18751.52,16,1.0,0.0,100.0,-71863.626977,Fear,39.0
2024-10-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,9836.88,9836.88,1,1.0,0.0,100.0,0.0,Fear,32.0
2024-10-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,548.37,180546.95,22568.37,8,1.0,75.0,25.0,-44474.827628000014,Fear,32.0
2024-10-11,0x8477e447846c758f5a675856001ea72298fd9cb5,442.75,223252.87,1361.3,164,1.0,27.439024390243905,27.439024390243905,-9935.616951,Fear,32.0
2024-10-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3634.57,214389.55,1401.24,153,1.0,96.07843137254902,26.143790849673206,-12.769020000007004,Neutral,49.0
2024-10-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,26600.99,1726078.07,1860.0,928,1.0,57.650862068965516,23.70689655172414,-1120.741539999999,Neutral,49.0
2024-10-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,145530.36,2798.66,52,1.0,0.0,0.0,0.0,Neutral,49.0
2024-10-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,109744.79,13718.1,8,1.0,0.0,100.0,0.0,Neutral,49.0
2024-10-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3986.31,700941.13,19470.59,36,1.0,33.33333333333333,75.0,0.0,Neutral,49.0
2024-10-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,587.97,587.97,1,1.0,0.0,100.0,-21.54374,Neutral,49.0
2024-10-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,67566.11,22522.04,3,1.0,0.0,100.0,-324.49663200000003,Neutral,49.0
2024-10-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2517.79,54584.72,852.89,64,1.0,98.4375,0.0,0.0,Neutral,49.0
2024-10-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,980.56,18780.69,119.62,157,1.0,67.51592356687898,74.52229299363057,-17.953990000001795,Neutral,49.0
2024-10-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1474.67,93195.85,512.07,182,1.0,36.81318681318682,59.89010989010989,-76.40041999999994,Neutral,49.0
2024-10-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,130.88,19024.84,1585.4,12,1.0,58.333333333333336,41.66666666666667,-123.87012200000026,Neutral,49.0
2024-11-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,46133.87,23066.94,2,1.0,0.0,100.0,0.0,Extreme Greed,75.0
2024-11-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-164.09,259180.23,13641.06,19,1.0,26.31578947368421,57.89473684210527,-3639.253418,Extreme Greed,75.0
2024-11-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,983.44,212311.82,6244.47,34,1.0,20.588235294117645,67.64705882352942,-8772.447485,Greed,72.0
2024-11-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3588.18,176519.45,4202.84,42,1.0,92.85714285714286,28.57142857142857,-786.5406000000075,Greed,74.0
2024-11-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,389.74,76400.96,4775.06,16,1.0,12.5,87.5,0.0,Greed,70.0
2024-11-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,251.6,63248.95,7027.66,9,1.0,100.0,0.0,-18555.330684,Greed,70.0
2024-11-06,0x8477e447846c758f5a675856001ea72298fd9cb5,51.08,18808.46,696.61,27,1.0,33.33333333333333,66.66666666666666,0.0,Greed,70.0
2024-11-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,276003.46,13143.02,21,1.0,0.0,100.0,0.0,Greed,70.0
2024-11-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4269.55,78468.0,1046.24,75,1.0,10.666666666666668,100.0,0.0,Greed,70.0
2024-11-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1876.81,169887.02,8941.42,19,1.0,47.368421052631575,52.63157894736842,0.0,Extreme Greed,77.0
2024-11-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,847.78,40839.85,5104.98,8,1.0,50.0,0.0,-102052.304136,Extreme Greed,75.0
2024-11-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3390.36,211.9,16,1.0,0.0,100.0,-1728.918356000002,Extreme Greed,75.0
2024-11-09,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,0.54,0.54,1,1.0,0.0,0.0,0.0,Extreme Greed,75.0
2024-11-10,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,0.73,0.73,1,1.0,0.0,0.0,0.0,Extreme Greed,78.0
2024-11-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8885.33,488903.46,19556.14,25,1.0,72.0,0.0,-70755.896561,Extreme Greed,78.0
2024-11-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,900880.13,5089.72,177,1.0,0.0,0.0,0.0,Extreme Greed,76.0
2024-11-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,393.08,10229.96,2557.49,4,1.0,100.0,0.0,0.0,Extreme Greed,76.0
2024-11-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1479.68,331422.14,16571.11,20,1.0,45.0,55.00000000000001,-43780.08188800001,Extreme Greed,76.0
2024-11-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4876.87,328040.19,1907.21,172,1.0,45.93023255813954,48.25581395348838,-9492.868567000001,Extreme Greed,76.0
2024-11-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274998.94,274999.12,1762.81,156,1.0,100.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,3721.35,160050.2,40012.55,4,1.0,100.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,24663.69,639969.74,1207.49,530,1.0,97.9245283018868,2.0754716981132075,0.0,Extreme Greed,80.0
2024-11-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,39.77,7158.62,7158.62,1,1.0,100.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,10836.08,637.42,17,1.0,0.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,994.24,2475.02,165.0,15,1.0,100.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1582.0,11570.32,124.41,93,1.0,34.40860215053764,17.20430107526882,-58.924385999998776,Extreme Greed,80.0
2024-11-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,698.01,1093.39,136.67,8,1.0,100.0,0.0,0.0,Extreme Greed,80.0
2024-11-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,8544.69,124463.01,6550.68,19,1.0,52.63157894736842,47.368421052631575,0.0,Extreme Greed,80.0
2024-11-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1567.4,161572.27,7024.88,23,1.0,34.78260869565217,52.17391304347826,-1199.624026000005,Extreme Greed,80.0
2024-11-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1083.78,699939.43,23331.31,30,1.0,26.666666666666668,20.0,0.0,Extreme Greed,80.0
2024-11-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1157.69,99971.13,307.6,325,1.0,33.53846153846154,36.0,-16.30316799999855,Extreme Greed,80.0
2024-12-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1925.52,200082.27,28583.18,7,1.0,0.0,71.42857142857143,-5564.7724419999995,Extreme Greed,81.0
2024-12-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,913.88,227247.7,14202.98,16,1.0,37.5,68.75,-8084.901449,Extreme Greed,80.0
2024-12-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3039.17,103040.85,12880.11,8,1.0,87.5,12.5,0.0,Extreme Greed,76.0
2024-12-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,149909.08,7138.53,21,1.0,0.0,100.0,0.0,Extreme Greed,78.0
2024-12-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2237.8,261851.91,2815.61,93,1.0,76.34408602150538,7.526881720430108,-882.5543999999936,Extreme Greed,78.0
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-2830.44,30327.6,2021.84,15,1.0,0.0,100.0,-2830.444513,Extreme Greed,78.0
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,10174.92,782.69,13,1.0,0.0,53.84615384615385,-2603.1238599999997,Extreme Greed,84.0
2024-12-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,45004.64,4500.46,10,1.0,0.0,100.0,-18327.105942000002,Extreme Greed,84.0
2024-12-06,0x8477e447846c758f5a675856001ea72298fd9cb5,-21886.53,191886.99,884.27,217,1.0,9.67741935483871,35.944700460829495,-21934.116507,Greed,72.0
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1520.97,41.11,37,1.0,0.0,100.0,0.0,Greed,72.0
2024-12-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,76006.65,7600.66,10,1.0,0.0,100.0,0.0,Extreme Greed,75.0
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1412.31,13576.32,1508.48,9,1.0,100.0,100.0,0.0,Extreme Greed,75.0
2024-12-08,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,0.61,0.61,1,1.0,0.0,0.0,0.0,Extreme Greed,79.0
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,858.67,44140.4,2758.78,16,1.0,37.5,100.0,-101054.53811600001,Extreme Greed,79.0
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,10026.31,323.43,31,1.0,0.0,74.19354838709677,-1728.918356000002,Extreme Greed,79.0
2024-12-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,541.55,159713.4,15971.34,10,1.0,70.0,70.0,-62978.29950000001,Extreme Greed,78.0
2024-12-11,0x8477e447846c758f5a675856001ea72298fd9cb5,1441.28,148469.62,1631.53,91,1.0,24.175824175824175,32.967032967032964,-4615.9942630000005,Greed,74.0
2024-12-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2053.12,1062217.74,14354.29,74,1.0,16.216216216216218,83.78378378378379,-42502.484456000006,Greed,74.0
2024-12-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,5276.56,1319.14,4,1.0,0.0,100.0,0.0,Greed,74.0
2024-12-11,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,10390.6,5195.3,2,1.0,0.0,100.0,0.0,Greed,74.0
2024-12-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2512.44,5497.65,1374.41,4,1.0,100.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,130826.49,2702869.34,2596.42,1041,1.0,81.46013448607108,16.042267050912585,-784.2000000000116,Extreme Greed,83.0
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,5158.5,5158.5,1,1.0,0.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,449328.11,449328.49,1430.98,314,1.0,100.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,15.24,771.87,771.87,1,1.0,100.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,323.35,185290.04,3563.27,52,1.0,7.6923076923076925,55.769230769230774,-2073.6531550000072,Extreme Greed,83.0
2024-12-12,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,23755.55,1397.39,17,1.0,0.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,296563.81,3332.18,89,1.0,0.0,100.0,0.0,Extreme Greed,83.0
2024-12-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,379879.42,12254.17,31,1.0,0.0,0.0,0.0,Extreme Greed,83.0
2024-12-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,574.4,72883.76,458.39,159,1.0,28.930817610062892,47.16981132075472,-161.86781599999995,Extreme Greed,83.0
2024-12-12,0x420ab45e0bd8863569a5efbb9c05d91f40624641,1762.46,67508.1,6750.81,10,1.0,100.0,100.0,0.0,Extreme Greed,83.0
2024-12-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,7639.6,345079.69,5565.8,62,1.0,62.903225806451616,37.096774193548384,0.0,Extreme Greed,83.0
2024-12-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5806.87,22071.36,150.15,147,1.0,55.78231292517006,19.047619047619047,-86.49014100000204,Extreme Greed,83.0
2024-12-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,362.84,532.29,133.07,4,1.0,100.0,0.0,0.0,Extreme Greed,83.0
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,22667.48,7555.83,3,1.0,0.0,100.0,0.0,Greed,66.0
2025-01-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,49999.51,49999.51,1,1.0,0.0,100.0,0.0,Greed,66.0
2025-01-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1004.01,200.8,5,1.0,0.0,100.0,-21.54374,Greed,66.0
2025-01-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,-9655.68,183247.17,15270.6,12,1.0,41.66666666666667,50.0,-9691.525302999995,Greed,66.0
2025-01-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,109.83,15537.51,263.35,59,1.0,35.59322033898305,74.57627118644068,0.0,Greed,66.0
2025-01-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,17.78,10126.42,632.9,16,1.0,18.75,56.25,-26.21600000000035,Greed,66.0
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,15452.34,15404.29,1400.39,11,1.0,27.27272727272727,100.0,0.0,Greed,70.0
2025-01-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,923.49,25021.87,1390.1,18,1.0,100.0,0.0,0.0,Greed,70.0
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1579.91,36909.24,615.15,60,1.0,48.333333333333336,56.666666666666664,-119.97890600000392,Greed,70.0
2025-01-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2954.52,225330.98,1204.98,187,1.0,71.12299465240642,39.037433155080215,-61679.365781,Greed,70.0
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9609.45,595897.22,4026.33,148,1.0,77.02702702702703,77.02702702702703,-340.4005790000083,Greed,70.0
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,13921.36,773.41,18,1.0,0.0,0.0,-19506.934788,Greed,70.0
2025-01-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,90002.76,22500.69,4,1.0,0.0,100.0,0.0,Greed,70.0
2025-01-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,9938.12,1987.62,5,1.0,0.0,100.0,0.0,Greed,70.0
2025-01-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,526.45,16189.18,490.58,33,1.0,69.6969696969697,69.6969696969697,-102.48517499999434,Greed,70.0
2025-01-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,88.51,117810.02,5610.0,21,1.0,57.14285714285714,23.809523809523807,-11.9395680000016,Greed,70.0
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.54,53933.29,1057.52,51,1.0,41.17647058823529,58.82352941176471,-33.28873199998634,Greed,70.0
2025-01-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1162.0,163388.11,2094.72,78,1.0,32.05128205128205,67.94871794871796,0.0,Greed,70.0
2025-01-03,0x083384f897ee0f19899168e3b1bec365f52a9012,9482.22,134360.89,2985.8,45,1.0,80.0,80.0,0.0,Greed,74.0
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,557.94,31087.87,840.21,37,1.0,37.83783783783784,48.64864864864865,-3218.1431180000072,Greed,74.0
2025-01-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,109.59,16664.18,617.19,27,1.0,44.44444444444444,18.51851851851852,-165.7235159999982,Greed,74.0
2025-01-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,11079.01,791.36,14,1.0,0.0,71.42857142857143,0.0,Greed,74.0
2025-01-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,446.36,70632.18,1384.94,51,1.0,31.372549019607842,70.58823529411765,-41558.99262600008,Greed,74.0
2025-01-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.45,42937.41,1226.78,35,1.0,77.14285714285715,51.42857142857142,-9067.503746000002,Greed,73.0
2025-01-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.89,157040.91,5608.6,28,1.0,0.0,71.42857142857143,-33140.44537500001,Greed,73.0
2025-01-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.5,123441.06,9495.47,13,1.0,92.3076923076923,0.0,0.0,Greed,73.0
2025-01-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,132.72,27360.35,1954.31,14,1.0,28.57142857142857,28.57142857142857,0.0,Greed,73.0
2025-01-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,1334.41,10737.4,1193.04,9,1.0,44.44444444444444,55.55555555555556,-999.0989420000114,Greed,73.0
2025-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1402.08,141406.34,7070.32,20,1.0,40.0,60.0,0.0,Greed,73.0
2025-01-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-680.29,4701.35,247.44,19,1.0,31.57894736842105,31.57894736842105,-1591.1745559999981,Greed,73.0
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.35,17318.84,422.41,41,1.0,65.85365853658537,34.146341463414636,-2309.240573999996,Greed,73.0
2025-01-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,179501.53,13807.81,13,1.0,0.0,100.0,0.0,Greed,73.0
2025-01-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1449.53,325695.48,1130.89,288,1.0,35.06944444444444,64.93055555555556,0.0,Greed,72.0
2025-01-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1364.02,320749.11,2448.47,131,1.0,32.82442748091603,66.41221374045801,-719.5807299999287,Greed,72.0
2025-01-05,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-113601.02,1935050.26,16681.47,116,1.0,0.8620689655172413,65.51724137931035,-116595.66536300004,Greed,72.0
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,102460.17,252734.08,3462.11,73,1.0,78.08219178082192,78.08219178082192,0.0,Greed,72.0
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,-200.95,5883.48,309.66,19,1.0,0.0,73.68421052631578,-34260.134815,Greed,72.0
2025-01-05,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1.86,3.9,3.9,1,1.0,100.0,0.0,0.0,Greed,72.0
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1220.75,201224.78,14373.2,14,1.0,50.0,21.428571428571427,-0.26289000001270324,Greed,72.0
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,37.39,2093.09,299.01,7,1.0,14.285714285714285,0.0,-12908.229566000009,Greed,72.0
2025-01-05,0x513b8629fe877bb581bf244e326a047b249c4ff1,60544.3,7472659.26,22713.25,329,1.0,71.73252279635258,28.267477203647417,0.0,Greed,72.0
